frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67, X_0, X_1, X_2, X_3, X_4, X_5, X_6, X_7, X_8, X_9, X_10, X_11, X_12, X_13, X_14, X_15, X_16, X_17, X_18, X_19, X_20, X_21, X_22, X_23, X_24, X_25, X_26, X_27, X_28, X_29, X_30, X_31, X_32, X_33, X_34, X_35, X_36, X_37, X_38, X_39, X_40, X_41, X_42, X_43, X_44, X_45, X_46, X_47, X_48, X_49, X_50, X_51, X_52, X_53, X_54, X_55, X_56, X_57, X_58, X_59, X_60, X_61, X_62, X_63, X_64, X_65, X_66, X_67, Y_0, Y_1, Y_2, Y_3, Y_4, Y_5, Y_6, Y_7, Y_8, Y_9, Y_10, Y_11, Y_12, Y_13, Y_14, Y_15, Y_16, Y_17, Y_18, Y_19, Y_20, Y_21, Y_22, Y_23, Y_24, Y_25, Y_26, Y_27, Y_28, Y_29, Y_30, Y_31, Y_32, Y_33, Y_34, Y_35, Y_36, Y_37, Y_38, Y_39, Y_40, Y_41, Y_42, Y_43, Y_44, Y_45, Y_46, Y_47, Y_48, Y_49, Y_50, Y_51, Y_52, Y_53, Y_54, Y_55, Y_56, Y_57, Y_58, Y_59, Y_60, Y_61, Y_62, Y_63, Y_64, Y_65, Y_66, Y_67, Z_0, Z_1, Z_2, Z_3, Z_4, Z_5, Z_6, Z_7, Z_8, Z_9, Z_10, Z_11, Z_12, Z_13, Z_14, Z_15, Z_16, Z_17, Z_18, Z_19, Z_20, Z_21, Z_22, Z_23, Z_24, Z_25, Z_26, Z_27, Z_28, Z_29, Z_30, Z_31, Z_32, Z_33, Z_34, Z_35, Z_36, Z_37, Z_38, Z_39, Z_40, Z_41, Z_42, Z_43, Z_44, Z_45, Z_46, Z_47, Z_48, Z_49, Z_50, Z_51, Z_52, Z_53, Z_54, Z_55, Z_56, Z_57, Z_58, Z_59, Z_60, Z_61, Z_62, Z_63, Z_64, Z_65, Z_66, Z_67, p_scale, p_rx, p_ry, p_rz, p_tx, p_ty, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7, p_8, p_9, p_10, p_11, p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_20, p_21, p_22, p_23, p_24, p_25, p_26, p_27, p_28, p_29, p_30, p_31, p_32, p_33, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.976275, 1, 0.0402077, -0.173021, -0.984097, -0.205137, -0.171087, -0.963664, 45.7708, 179.789, 482.483, 0.279474, -0.0752676, 0.0208414, 288.571, 289.102, 290.873, 294.003, 301.3, 313.956, 329.815, 347.876, 367.893, 386.742, 401.68, 414.159, 423.388, 428.955, 432.287, 434.563, 435.253, 304.335, 314.268, 329.269, 345.001, 359.494, 383.796, 397.09, 410.368, 422.556, 429.105, 372.173, 372.444, 372.895, 373.374, 353.251, 361.918, 370.71, 379.226, 386.561, 321.214, 329.882, 339.648, 348.147, 339.267, 329.516, 388.594, 398.03, 407.417, 414.528, 407.419, 398.19, 334.55, 348.288, 360.336, 368.758, 378.025, 388.362, 397.64, 387.65, 377.427, 367.828, 358.786, 347.056, 339.114, 359.923, 368.535, 377.893, 393.28, 377.629, 368.314, 359.651, 379.788, 399.82, 419.496, 439.172, 457.923, 475.09, 490.242, 502.34, 505.272, 500.485, 486.942, 472.161, 456.528, 439.927, 423.209, 406.043, 388.287, 370.269, 361.103, 358.102, 361.216, 368.231, 368.536, 363.119, 361.54, 364.532, 373.044, 386.507, 401.997, 417.353, 432.922, 436.983, 440.791, 444.33, 441.606, 438.193, 385.976, 382.536, 383.168, 388.695, 390.254, 390.014, 389.531, 384.409, 384.812, 388.727, 391.866, 391.612, 457.28, 456.515, 456.434, 458.814, 456.757, 457.571, 458.35, 468.282, 473.04, 474.358, 473.216, 468.368, 458.503, 462.366, 463.625, 462.307, 459.621, 463.119, 464.649, 463.535, -31.8273, -31.6281, -30.1677, -27.1243, -19.4463, -6.20837, 9.84571, 27.2372, 46.6868, 66.2532, 83.5194, 98.1505, 108.246, 113.533, 115.895, 117.485, 117.934, -14.6581, -5.26044, 8.36501, 22.2311, 34.8285, 56.7701, 69.4113, 82.7792, 95.6705, 103.908, 46.7229, 46.4473, 46.2977, 46.2553, 30.1444, 37.7821, 45.5087, 53.4227, 60.4197, 1.12094, 9.05046, 17.9654, 25.8058, 17.6374, 8.72104, 63.5945, 72.4894, 81.5412, 89.1317, 81.6565, 72.7403, 13.7588, 26.0628, 36.7288, 44.4367, 53.0962, 63.6731, 74.5434, 63.3175, 52.8088, 43.6754, 35.425, 25.0015, 17.9918, 36.613, 44.524, 53.3991, 69.8505, 52.9875, 44.1413, 36.2609, 141.559, 163.599, 185.913, 207.81, 226.623, 241.476, 251.015, 256.329, 258.593, 258.577, 252.505, 242.002, 226.703, 208.327, 189.096, 170.278, 151.736, 121.9, 111.141, 106.582, 107.785, 113.083, 114.381, 110.856, 111.333, 116.171, 126.708, 131.202, 143.473, 155.234, 167.192, 178.579, 180.98, 183.372, 181.851, 179.906, 134.821, 130.548, 130.91, 136.328, 137.548, 137.487, 138.634, 134.155, 135.079, 140.237, 141.855, 141.045, 205.472, 199.487, 197.079, 199.42, 198.346, 202.647, 209.642, 213.662, 214.298, 214.012, 213.005, 211.025, 205.671, 203.93, 205.145, 205.051, 209.343, 205.149, 205.245, 204.424, 506.337, 511.822, 517.873, 521.685, 519.961, 513.584, 501.544, 488.544, 487.41, 496.337, 511.262, 521.195, 523.495, 521.009, 516.066, 512.753, 511.63, 467.876, 458.871, 451.229, 444.598, 440.934, 444.935, 450.196, 458.011, 466.43, 476.186, 447.767, 442.826, 437.64, 433.315, 453.286, 450.666, 448.716, 451.006, 453.866, 461.79, 457.946, 457.19, 458.417, 457.72, 458.245, 463.56, 464.498, 466.394, 471.458, 467.041, 465.151, 472.827, 460.677, 455.287, 455.684, 457.531, 465.703, 480.061, 467.978, 459.787, 456.592, 456.67, 462.029, 470.637, 458.547, 458.681, 461.188, 476.601, 459.73, 456.812, 457.253, 1.06049, 0.273496, -0.0661093, 0.031369, 367.634, 427.08, 3.13657, 19.1552, -8.44954, 4.51082, -0.167877, 9.65028, -7.13288, 5.84116, -4.48432, 11.2043, -5.58837, -3.73191, 3.17677, 2.51811, -0.748869, 0.648994, -3.1603, -0.985554, -1.17463, -1.88644, -0.0728072, 0.404213, 1.77765, -0.971125, -2.46128, 0.942524, -0.560296, -0.144265, 0.378738, -0.0179802, -0.134557, 0.0142574, -0.353047, -0.375439, 0.8733, 0, 0.2597, 0, 0.698, 0.1149, 0.423, 2.373, 1.048, 1.878, 0.8429, 0.5407, 0.01549, 0, 0, 0.5773, 1.051, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1
2, 0.05, 0.979008, 1, 0.0490309, -0.166064, -0.984895, -0.226901, -0.172968, -0.958435, 45.3611, 179.733, 483.357, 0.298069, -0.0704737, 0.0293575, 288.662, 289.062, 290.499, 293.135, 299.88, 312.355, 328.495, 346.945, 367.363, 386.555, 401.69, 414.345, 423.682, 429.213, 432.423, 434.568, 435.168, 304.415, 314.151, 328.924, 344.719, 359.497, 383.508, 396.82, 410.051, 422.097, 428.538, 372.082, 372.3, 372.725, 373.168, 352.767, 361.54, 370.362, 378.893, 386.27, 321, 329.681, 339.311, 347.915, 338.997, 329.359, 388.021, 397.584, 406.932, 414.18, 406.9, 397.667, 332.913, 346.872, 359.23, 367.882, 377.384, 388.015, 397.522, 387.135, 376.59, 366.755, 357.519, 345.476, 337.413, 358.8, 367.642, 377.24, 393.124, 376.923, 367.381, 358.485, 377.326, 397.009, 416.192, 435.573, 454.157, 471.475, 486.963, 499.606, 502.933, 498.138, 484.658, 470.138, 454.87, 438.58, 422.264, 405.446, 388.025, 370.322, 361.145, 357.96, 361.04, 368.079, 368.545, 363.429, 362.121, 365.34, 373.766, 387.497, 402.424, 417.229, 432.293, 436.636, 440.263, 443.877, 441.423, 438.295, 386.716, 383.733, 384.422, 389.887, 391.275, 390.956, 390.873, 385.94, 386.416, 390.139, 393.28, 392.983, 456.447, 455.991, 456.062, 458.568, 456.613, 457.524, 458.138, 468.123, 472.879, 474.102, 472.878, 467.769, 457.743, 462.006, 463.389, 462.181, 459.37, 463.133, 464.533, 463.351, -31.8777, -31.7934, -30.6707, -28.1376, -21.0217, -7.89734, 8.57498, 26.4755, 46.4199, 66.3835, 83.9157, 98.7602, 108.95, 114.204, 116.456, 118.064, 118.562, -14.6214, -5.38136, 8.06385, 21.9812, 34.8136, 56.4964, 69.2195, 82.6177, 95.4354, 103.584, 46.7014, 46.3923, 46.2282, 46.1591, 29.8205, 37.5928, 45.3464, 53.2702, 60.2802, 0.925148, 8.88028, 17.6847, 25.6295, 17.4175, 8.59096, 63.2029, 72.2524, 81.2872, 89.0375, 81.3642, 72.4376, 12.2609, 24.8276, 35.7858, 43.7179, 52.6037, 63.5149, 74.8024, 63.0594, 52.157, 42.7915, 34.3476, 23.6282, 16.4606, 35.6619, 43.8064, 52.9132, 70.0444, 52.4473, 43.3838, 35.2769, 139.692, 161.349, 183.18, 204.839, 223.751, 239.125, 249.28, 255.083, 257.697, 257.473, 251.326, 240.908, 225.787, 207.655, 188.801, 170.493, 152.387, 122.262, 111.465, 106.595, 107.636, 112.893, 114.353, 111.217, 112.04, 117.162, 127.66, 132.26, 144.077, 155.39, 166.945, 178.952, 181.234, 183.573, 182.193, 180.373, 135.801, 131.839, 132.26, 137.615, 138.697, 138.566, 140.185, 135.911, 136.909, 141.941, 143.516, 142.683, 205.52, 199.557, 197.095, 199.56, 198.568, 203.132, 210.485, 214.274, 214.637, 214.256, 213.196, 211.251, 205.829, 204.053, 205.403, 205.387, 210.13, 205.587, 205.593, 204.735, 508.617, 513.822, 519.831, 523.689, 522.399, 516.525, 504.692, 491.289, 490.043, 498.711, 513.626, 523.399, 525.404, 522.85, 517.934, 515.254, 514.733, 469.077, 460.046, 451.83, 444.628, 440.715, 444.796, 450.528, 458.728, 467.376, 477.177, 448.346, 443.522, 438.388, 434.089, 455.034, 452.489, 450.205, 452.264, 454.809, 462.802, 458.622, 457.894, 459.062, 458.428, 458.961, 464.581, 465.639, 467.535, 472.7, 468.15, 466.335, 474.758, 461.958, 456.108, 456.518, 458.347, 466.919, 482.458, 469.645, 460.835, 457.612, 457.741, 463.74, 472.643, 459.566, 459.744, 462.206, 478.939, 460.682, 457.824, 458.325, 1.05741, 0.291291, -0.0610881, 0.0399936, 367.128, 426.654, 9.49073, 19.5983, -7.44473, 2.47118, -0.704567, 5.75553, -8.80932, 6.62456, -5.72682, 14.2998, -8.44054, -2.53336, 3.17277, 2.87581, -2.63107, 1.70753, -3.22519, -0.752811, -2.4, -2.96064, -0.658324, 0.813825, 1.97196, -1.19801, -3.45554, 0.370163, -0.699427, 0.239043, 0.270116, 0.20788, 0.0255835, -0.284868, -0.489193, -0.617321, 0.8925, 0.07615, 0.08656, 0, 0.5372, 0.1386, 0.2854, 2.141, 0.9338, 2.092, 0.8394, 0.907, 0.1728, 0, 0, 0.4543, 1.241, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1
3, 0.1, 0.981109, 1, 0.0419019, -0.168267, -0.98485, -0.226644, -0.162164, -0.960383, 45.1792, 178.973, 482.482, 0.300374, -0.0731006, 0.0299109, 288.545, 288.916, 290.311, 292.823, 299.311, 311.584, 327.752, 346.38, 367.001, 386.356, 401.595, 414.305, 423.713, 429.245, 432.441, 434.581, 435.147, 304.122, 313.939, 328.777, 344.574, 359.324, 383.267, 396.633, 409.89, 421.989, 428.558, 371.852, 372.091, 372.524, 372.973, 352.565, 361.363, 370.222, 378.785, 386.195, 320.512, 329.199, 338.921, 347.562, 338.595, 328.887, 388.163, 397.696, 407.106, 414.368, 407.094, 397.817, 333.01, 346.927, 359.231, 367.916, 377.439, 388.068, 397.525, 387.273, 376.765, 366.889, 357.616, 345.598, 337.586, 358.795, 367.678, 377.3, 393.106, 377.034, 367.453, 358.525, 376.978, 396.532, 415.564, 434.75, 453.228, 470.552, 486.091, 498.935, 502.416, 497.725, 484.313, 469.795, 454.489, 438.149, 421.822, 404.954, 387.492, 369.826, 360.819, 357.782, 360.897, 367.887, 368.252, 363.129, 361.78, 364.908, 373.252, 386.965, 402.077, 417.062, 432.29, 436.363, 440.064, 443.679, 441.175, 437.997, 386.022, 382.891, 383.592, 389.185, 390.565, 390.228, 390.068, 384.982, 385.436, 389.241, 392.394, 392.114, 456.403, 455.717, 455.676, 458.17, 456.159, 457.086, 457.911, 467.787, 472.608, 473.852, 472.653, 467.631, 457.661, 461.746, 463.085, 461.867, 459.126, 462.732, 464.135, 462.958, -31.8658, -31.8269, -30.7736, -28.3966, -21.5826, -8.68067, 7.81111, 25.8685, 45.9563, 66.061, 83.7011, 98.6668, 109.004, 114.257, 116.418, 117.918, 118.258, -14.8553, -5.56173, 7.91439, 21.8141, 34.6127, 56.2439, 68.9555, 82.2999, 95.0576, 103.247, 46.4163, 46.1431, 46.0052, 45.9582, 29.5935, 37.3811, 45.1663, 53.1048, 60.1281, 0.473166, 8.419, 17.2877, 25.2525, 17.0154, 8.14232, 63.2183, 72.2024, 81.2803, 89.0302, 81.3912, 72.4434, 12.3245, 24.8256, 35.7255, 43.6744, 52.5661, 63.4603, 74.6318, 63.0875, 52.2402, 42.8526, 34.3851, 23.6978, 16.5848, 35.6018, 43.768, 52.883, 69.8663, 52.4572, 43.378, 35.2539, 138.768, 160.275, 181.976, 203.492, 222.442, 237.807, 247.98, 253.912, 256.584, 256.579, 250.62, 240.423, 225.432, 207.24, 188.251, 169.757, 151.476, 121.467, 110.864, 106.209, 107.321, 112.565, 114.015, 110.794, 111.497, 116.418, 126.732, 131.558, 143.571, 155.086, 166.827, 178.446, 180.803, 183.176, 181.738, 179.849, 134.861, 130.773, 131.195, 136.682, 137.776, 137.638, 139.183, 134.731, 135.709, 140.799, 142.416, 141.61, 204.997, 198.884, 196.406, 198.855, 197.82, 202.391, 209.778, 213.614, 214.068, 213.719, 212.67, 210.735, 205.271, 203.492, 204.79, 204.763, 209.417, 204.859, 204.886, 204.028, 506.535, 511.954, 518.26, 522.444, 521.605, 515.732, 503.838, 490.302, 488.888, 497.777, 512.907, 523.123, 525.509, 522.94, 517.681, 514.558, 513.508, 467.804, 458.802, 450.875, 443.852, 440.095, 444.495, 449.908, 457.779, 466.017, 475.536, 447.583, 442.909, 437.941, 433.789, 454.377, 451.864, 449.67, 451.69, 454.171, 461.783, 457.596, 456.835, 458.098, 457.531, 458.099, 463.732, 464.646, 466.56, 471.719, 467.263, 465.475, 473.645, 460.985, 455.325, 455.735, 457.581, 466.154, 481.339, 468.891, 460.147, 456.955, 457.054, 462.889, 471.539, 458.84, 458.995, 461.454, 477.846, 459.877, 457.059, 457.549, 1.05933, 0.29426, -0.0646661, 0.0407487, 367.019, 426.201, 9.19728, 17.7803, -8.69693, 2.11564, -2.04633, 5.9907, -8.82119, 7.70751, -4.8242, 14.128, -7.32063, -2.49854, 4.02163, 3.40748, -2.60199, 1.7437, -2.93549, -0.854479, -1.88682, -2.42342, -0.359498, 1.29318, 1.90887, -1.02456, -3.40413, 0.402841, -0.642366, 0.184656, 0.339248, 0.128366, 0.0286061, -0.245754, -0.489515, -0.532407, 0.8187, 0.07615, 0, 0, 0.506, 0.1832, 0.2322, 2.027, 0.8466, 2.184, 0.9775, 1.102, 0.2932, 0, 0, 0.4109, 1.173, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1
4, 0.15, 0.979394, 1, 0.0552093, -0.180597, -0.982006, -0.215806, -0.162962, -0.962742, 44.9489, 177.796, 480.836, 0.30998, -0.0681951, 0.0314921, 288.566, 288.944, 290.435, 293.028, 299.485, 311.569, 327.514, 346.067, 366.763, 386.218, 401.584, 414.299, 423.706, 429.223, 432.485, 434.777, 435.471, 303.988, 313.92, 328.836, 344.619, 359.311, 383.156, 396.689, 410.122, 422.422, 429.128, 371.694, 371.825, 372.135, 372.461, 352.247, 360.988, 369.809, 378.416, 385.89, 320.366, 329.079, 338.949, 347.588, 338.578, 328.727, 388.371, 397.962, 407.506, 414.78, 407.504, 398.113, 332.704, 346.583, 358.893, 367.604, 377.198, 387.995, 397.629, 387.24, 376.556, 366.59, 357.251, 345.249, 337.332, 358.439, 367.361, 377.058, 393.147, 376.796, 367.137, 358.17, 376.021, 395.603, 414.659, 433.838, 452.378, 469.85, 485.659, 498.719, 502.229, 497.543, 483.992, 469.284, 453.814, 437.416, 421.09, 404.18, 386.539, 368.934, 360.137, 357.352, 360.608, 367.665, 367.956, 362.667, 361.217, 364.295, 372.639, 385.976, 401.402, 416.725, 432.258, 435.949, 439.778, 443.437, 440.86, 437.614, 384.681, 381.288, 382.029, 387.887, 389.278, 388.913, 388.848, 383.504, 383.941, 387.97, 391.186, 390.885, 455.838, 455.318, 455.363, 457.881, 455.856, 456.732, 457.535, 467.611, 472.535, 473.783, 472.524, 467.342, 457.158, 461.456, 462.821, 461.589, 458.785, 462.501, 463.901, 462.644, -31.7112, -31.6747, -30.5329, -28.0873, -21.3353, -8.67129, 7.55211, 25.4972, 45.5943, 65.7326, 83.4485, 98.3511, 108.638, 113.829, 115.977, 117.514, 117.885, -14.9239, -5.55419, 7.93409, 21.7643, 34.4632, 55.9189, 68.6653, 82.0673, 94.9156, 103.208, 46.0555, 45.7098, 45.4838, 45.3543, 29.2071, 36.9163, 44.6529, 52.609, 59.669, 0.336607, 8.27877, 17.2484, 25.1848, 16.9406, 7.96881, 63.1152, 72.0666, 81.2156, 88.9425, 81.3645, 72.3649, 12.013, 24.4577, 35.3433, 43.2939, 52.2169, 63.2221, 74.4696, 62.8912, 51.9382, 42.5008, 33.9953, 23.3349, 16.3141, 35.2047, 43.3828, 52.5325, 69.6763, 52.1066, 42.9891, 34.8533, 137.22, 158.701, 180.375, 201.855, 220.874, 236.412, 246.893, 253.06, 255.677, 255.655, 249.568, 239.135, 223.983, 205.739, 186.712, 168.096, 149.602, 120.172, 109.75, 105.368, 106.622, 111.923, 113.293, 109.833, 110.382, 115.186, 125.443, 130.054, 142.356, 154.179, 166.212, 177.478, 179.934, 182.379, 180.892, 178.957, 133.132, 128.835, 129.282, 135.007, 136.12, 135.976, 137.405, 132.653, 133.595, 138.856, 140.579, 139.781, 204.096, 198.106, 195.707, 198.155, 197.06, 201.519, 208.682, 212.891, 213.55, 213.265, 212.204, 210.111, 204.401, 202.82, 204.105, 204.012, 208.405, 204.131, 204.2, 203.297, 504.408, 509.957, 516.362, 520.681, 520.003, 514.274, 502.511, 489.063, 487.506, 496.335, 511.427, 521.483, 523.779, 521.082, 515.523, 511.925, 510.451, 466.02, 456.771, 448.943, 442.017, 438.345, 442.702, 447.689, 455.31, 463.356, 472.874, 445.463, 440.998, 436.211, 432.263, 452.869, 450.336, 448.245, 450.292, 452.795, 460.085, 455.928, 455.125, 456.451, 455.93, 456.562, 461.561, 462.193, 464.06, 469.204, 464.92, 463.205, 472.799, 460.032, 454.367, 454.732, 456.461, 464.903, 479.651, 467.664, 459.179, 456.117, 456.305, 462.103, 470.629, 457.926, 458.002, 460.339, 476.278, 458.72, 456.004, 456.55, 1.06302, 0.302567, -0.0589871, 0.0419454, 366.945, 425.586, 6.81045, 16.9019, -8.64811, 2.83931, -2.0485, 7.41368, -8.7529, 7.49834, -3.52795, 13.811, -6.12083, -3.19523, 3.98558, 3.5114, -2.68519, 2.02371, -2.10386, -0.098935, -0.92446, -2.20672, -0.0153534, 1.14008, 1.70771, -0.822374, -3.0315, 0.518838, -0.638711, 0.0775002, 0.465653, -0.00608468, -0.0065047, -0.114269, -0.485646, -0.481544, 0.6078, 0, 0, 0, 0.5819, 0.1832, 0.2269, 2.033, 0.878, 2.24, 1.13, 1.119, 0.2633, 0, 0, 0.4788, 0.8484, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1
5, 0.2, 0.98064, 1, 0.0468334, -0.178016, -0.982912, -0.21019, -0.164922, -0.96365, 44.9758, 177.083, 479.686, 0.308167, -0.0707485, 0.0308579, 288.552, 288.94, 290.499, 293.127, 299.608, 311.686, 327.687, 346.269, 366.961, 386.335, 401.571, 414.192, 423.576, 429.099, 432.397, 434.68, 435.302, 303.853, 313.972, 328.941, 344.719, 359.404, 383.304, 396.833, 410.285, 422.608, 429.305, 371.852, 372.018, 372.372, 372.746, 352.454, 361.204, 370.038, 378.635, 386.09, 320.371, 329.108, 339.098, 347.771, 338.707, 328.72, 388.398, 398.022, 407.651, 414.949, 407.689, 398.214, 332.686, 346.735, 359.177, 367.859, 377.437, 388.259, 397.967, 387.567, 376.87, 366.919, 357.59, 345.43, 337.316, 358.743, 367.636, 377.316, 393.485, 377.083, 367.442, 358.499, 375.822, 395.535, 414.786, 434.06, 452.589, 469.966, 485.656, 498.631, 502.121, 497.491, 483.952, 469.226, 453.722, 437.271, 420.89, 403.943, 386.256, 368.379, 359.77, 357.113, 360.411, 367.485, 367.796, 362.479, 360.98, 364.005, 372.29, 385.42, 401.009, 416.494, 432.183, 435.822, 439.665, 443.31, 440.702, 437.411, 383.899, 380.319, 381.113, 387.228, 388.583, 388.2, 388.234, 382.591, 383.007, 387.215, 390.496, 390.207, 455.434, 455.104, 455.224, 457.726, 455.684, 456.462, 457.064, 467.301, 472.321, 473.574, 472.329, 467.078, 456.795, 461.234, 462.589, 461.328, 458.367, 462.261, 463.674, 462.416, -31.6602, -31.6144, -30.3978, -27.9178, -21.1572, -8.53111, 7.70688, 25.6249, 45.6496, 65.6589, 83.2408, 98.0483, 108.323, 113.524, 115.712, 117.218, 117.49, -15.0099, -5.4914, 8.00642, 21.7921, 34.4457, 55.9076, 68.635, 82.0452, 94.9122, 103.216, 46.0662, 45.7355, 45.5287, 45.4223, 29.3021, 36.9843, 44.7021, 52.6312, 59.6676, 0.340622, 8.28261, 17.3361, 25.2909, 17.0134, 7.94204, 62.9944, 71.9522, 81.1641, 88.9163, 81.3518, 72.2902, 11.9711, 24.542, 35.5116, 43.4184, 52.3075, 63.3276, 74.6368, 63.0499, 52.0933, 42.694, 34.2191, 23.4489, 16.2651, 35.395, 43.5248, 52.6426, 69.8538, 52.2402, 43.157, 35.0647, 136.737, 158.311, 180.101, 201.606, 220.569, 235.974, 246.303, 252.293, 254.804, 254.867, 248.945, 238.609, 223.517, 205.272, 186.225, 167.571, 149.031, 119.336, 109.104, 104.877, 106.152, 111.443, 112.864, 109.41, 109.939, 114.704, 124.921, 129.194, 141.562, 153.432, 165.498, 176.806, 179.216, 181.63, 180.151, 178.227, 132.068, 127.606, 128.095, 134.079, 135.133, 134.972, 136.523, 131.498, 132.423, 137.862, 139.619, 138.831, 203.298, 197.46, 195.09, 197.523, 196.422, 200.823, 207.793, 212.106, 212.809, 212.54, 211.496, 209.386, 203.642, 202.116, 203.38, 203.283, 207.575, 203.404, 203.474, 202.575, 503.37, 508.925, 515.206, 519.442, 518.77, 513.063, 501.317, 487.747, 486.042, 494.904, 510.232, 520.468, 522.914, 520.279, 514.748, 511.065, 509.489, 464.778, 455.472, 447.758, 440.789, 437.085, 441.58, 446.649, 454.367, 462.5, 472.148, 444.21, 439.609, 434.665, 430.574, 451.445, 448.791, 446.682, 448.802, 451.412, 458.893, 454.701, 453.876, 455.345, 454.737, 455.372, 460.498, 461.102, 462.997, 468.233, 463.865, 462.132, 471.834, 458.987, 453.225, 453.605, 455.346, 463.877, 478.645, 466.573, 458.007, 454.973, 455.166, 461.045, 469.665, 456.792, 456.851, 459.234, 475.29, 457.579, 454.844, 455.397, 1.06563, 0.301166, -0.0618574, 0.0413978, 367.086, 425.29, 7.07993, 17.1445, -7.63785, 3.64599, -1.69198, 8.76307, -8.61017, 7.82233, -2.95928, 13.7543, -5.27272, -3.08499, 3.89483, 3.28594, -2.47785, 2.06179, -1.50641, -0.186785, -0.662295, -2.08056, 0.111927, 1.08659, 1.25134, -0.398996, -2.93974, 0.404591, -0.77695, 0.0988717, 0.42366, 0.00991058, 0.0294882, -0.145678, -0.469396, -0.424298, 0.5758, 0, 0, 0, 0.6284, 0.152, 0.2513, 2.14, 0.834, 2.261, 1.268, 1.152, 0.3916, 0, 0, 0.5359, 0.6004, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1
