frame, timestamp, confidence, success, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67, X_0, X_1, X_2, X_3, X_4, X_5, X_6, X_7, X_8, X_9, X_10, X_11, X_12, X_13, X_14, X_15, X_16, X_17, X_18, X_19, X_20, X_21, X_22, X_23, X_24, X_25, X_26, X_27, X_28, X_29, X_30, X_31, X_32, X_33, X_34, X_35, X_36, X_37, X_38, X_39, X_40, X_41, X_42, X_43, X_44, X_45, X_46, X_47, X_48, X_49, X_50, X_51, X_52, X_53, X_54, X_55, X_56, X_57, X_58, X_59, X_60, X_61, X_62, X_63, X_64, X_65, X_66, X_67, Y_0, Y_1, Y_2, Y_3, Y_4, Y_5, Y_6, Y_7, Y_8, Y_9, Y_10, Y_11, Y_12, Y_13, Y_14, Y_15, Y_16, Y_17, Y_18, Y_19, Y_20, Y_21, Y_22, Y_23, Y_24, Y_25, Y_26, Y_27, Y_28, Y_29, Y_30, Y_31, Y_32, Y_33, Y_34, Y_35, Y_36, Y_37, Y_38, Y_39, Y_40, Y_41, Y_42, Y_43, Y_44, Y_45, Y_46, Y_47, Y_48, Y_49, Y_50, Y_51, Y_52, Y_53, Y_54, Y_55, Y_56, Y_57, Y_58, Y_59, Y_60, Y_61, Y_62, Y_63, Y_64, Y_65, Y_66, Y_67, Z_0, Z_1, Z_2, Z_3, Z_4, Z_5, Z_6, Z_7, Z_8, Z_9, Z_10, Z_11, Z_12, Z_13, Z_14, Z_15, Z_16, Z_17, Z_18, Z_19, Z_20, Z_21, Z_22, Z_23, Z_24, Z_25, Z_26, Z_27, Z_28, Z_29, Z_30, Z_31, Z_32, Z_33, Z_34, Z_35, Z_36, Z_37, Z_38, Z_39, Z_40, Z_41, Z_42, Z_43, Z_44, Z_45, Z_46, Z_47, Z_48, Z_49, Z_50, Z_51, Z_52, Z_53, Z_54, Z_55, Z_56, Z_57, Z_58, Z_59, Z_60, Z_61, Z_62, Z_63, Z_64, Z_65, Z_66, Z_67, p_scale, p_rx, p_ry, p_rz, p_tx, p_ty, p_0, p_1, p_2, p_3, p_4, p_5, p_6, p_7, p_8, p_9, p_10, p_11, p_12, p_13, p_14, p_15, p_16, p_17, p_18, p_19, p_20, p_21, p_22, p_23, p_24, p_25, p_26, p_27, p_28, p_29, p_30, p_31, p_32, p_33, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1, 0, 0.988149, 1, 0.0780665, -0.0565797, -0.995341, -0.19414, -0.0182827, -0.980803, 30.1366, 81.7471, 373.404, 0.199154, 0.0247793, -0.0598147, 266.958, 269.87, 274.667, 280.997, 291.257, 306.414, 322.846, 343.89, 367.118, 389.119, 407.961, 423.705, 436.241, 443.552, 446.837, 449.33, 450.563, 276.163, 286.196, 303.65, 321.994, 338.955, 372.28, 390.675, 408.845, 426.598, 438.974, 356.304, 357.224, 358.075, 359.112, 338.407, 349.142, 360.34, 371.544, 381.679, 297.163, 307.177, 320.344, 331.669, 320.267, 307.409, 383.797, 395.454, 408.321, 418.401, 409.541, 397.037, 322.153, 338.345, 352.488, 363.025, 374.48, 389.548, 404.616, 390.797, 376.644, 364.357, 353.17, 338.534, 328.381, 352.669, 363.413, 375.086, 398.684, 374.82, 363.125, 352.262, 298.505, 324.765, 350.593, 376.128, 400.529, 423.087, 442.95, 458.528, 460.914, 454.8, 438.659, 418.721, 396.203, 370.93, 344.172, 317.299, 289.943, 281.533, 268.06, 263.549, 265.081, 271.045, 268.748, 260.548, 258.311, 261.955, 273.417, 293.604, 314.319, 335.042, 356.048, 362.63, 367.416, 371.101, 365.607, 360.303, 300.615, 293.732, 293.462, 299.412, 303.683, 304.525, 296.917, 289.468, 289.151, 294.04, 298.929, 299.496, 390.073, 387.349, 386.022, 387.818, 384.455, 383.741, 384.155, 399.295, 406.45, 409.001, 408.664, 404.097, 391.468, 393.813, 394.458, 391.672, 386.474, 393.518, 396.235, 395.498, -43.4497, -41.4832, -37.8868, -32.7762, -23.99, -11.166, 2.28867, 18.663, 36.5984, 54.6006, 71.3356, 85.552, 95.8802, 100.932, 102.372, 103.167, 103.312, -33.4925, -25.1666, -11.8766, 1.41987, 13.3065, 36.4647, 49.6354, 63.199, 76.9391, 87.6541, 25.6789, 25.9703, 26.2049, 26.631, 13.2075, 20.6844, 28.4462, 36.5587, 44.1127, -17.0871, -9.50525, 0.25345, 8.57523, 0.197129, -9.33672, 46.3861, 54.8426, 64.2503, 72.1026, 65.2085, 56.0174, 1.63948, 13.4814, 23.5044, 31.0395, 39.2784, 50.886, 63.7567, 51.839, 40.6938, 31.7436, 23.8362, 13.5738, 6.33988, 23.7686, 31.4872, 39.9614, 58.7918, 39.5233, 30.9703, 23.2795, 47.9241, 70.1432, 92.4266, 114.395, 133.985, 150.475, 163.188, 170.715, 171.595, 169.683, 161.111, 147.436, 128.842, 106.959, 84.0788, 61.6619, 39.5193, 31.7322, 20.8904, 17.1061, 17.8562, 21.7938, 20.0518, 14.4311, 13.0257, 15.8462, 24.6201, 37.9153, 51.8513, 65.4117, 79.016, 87.9905, 90.438, 92.4484, 89.0899, 86.0408, 45.3538, 39.8286, 39.3918, 43.6592, 46.9453, 47.8474, 41.3835, 35.9549, 35.7556, 39.5973, 42.9155, 43.2622, 114.286, 108.285, 105.645, 106.641, 104.148, 105.17, 108.618, 116.639, 119.579, 120.943, 121.202, 120.178, 114.578, 111.908, 112.027, 110.028, 109.443, 110.682, 112.199, 112.205, 409.576, 413.753, 417.868, 420.173, 417.323, 410.94, 402.041, 390.603, 388.374, 394.978, 405.497, 412.477, 412.42, 408.457, 403.559, 398.853, 395.64, 382.015, 372.238, 363.205, 355.972, 351.008, 348.746, 351.15, 355.671, 360.884, 368.375, 353.662, 348.843, 344.12, 340.445, 358.763, 354.894, 352.584, 354.637, 357.6, 374.111, 370.626, 368.408, 367.427, 368.586, 370.766, 363.543, 363.415, 363.733, 366.37, 364.127, 363.573, 380.769, 367.445, 361.742, 360.715, 360.487, 365.831, 376.74, 366.11, 359.205, 357.818, 359.302, 366.18, 378.223, 363.781, 362.645, 362.716, 373.592, 360.485, 359.073, 360.794, 1.33934, 0.213082, 0.0506367, -0.0568234, 360.892, 350.04, -33.2814, -0.487218, -7.38521, 10.0528, -2.07478, 18.3426, -12.9685, 1.78493, -4.73636, -6.92561, -13.4649, -6.55528, -4.50035, 2.12639, 1.5959, -3.00277, -6.80787, -0.239057, 4.54727, 1.10272, 1.5928, -0.527652, 0.133052, -0.816018, -2.51827, 2.21695, -0.230578, -1.31582, 0.748826, -1.3041, 0.42427, 0.0874303, 0.308552, 0.469976, 0, 0, 0.5958, 0.08818, 0.2436, 0.05602, 0, 0.7763, 1.021, 1.21, 0, 0.8122, 0, 0, 0.6294, 0.6138, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0
2, 0.05, 0.986242, 1, 0.0734183, -0.0886238, -0.993356, -0.19016, -0.0133037, -0.981663, 29.7978, 81.3817, 372.732, 0.191854, 0.0267546, -0.0616782, 266.834, 269.739, 274.576, 280.977, 291.284, 306.425, 322.808, 343.67, 366.835, 388.873, 407.678, 423.448, 435.98, 443.351, 446.678, 449.078, 450.155, 275.83, 285.813, 303.22, 321.53, 338.432, 371.776, 390.183, 408.425, 426.19, 438.434, 355.88, 356.812, 357.691, 358.755, 337.941, 348.716, 359.966, 371.22, 381.382, 296.624, 306.625, 319.814, 331.2, 319.752, 306.849, 383.241, 394.931, 407.824, 417.922, 409.091, 396.533, 321.744, 337.699, 351.817, 362.527, 374.221, 389.343, 404.287, 390.569, 376.362, 363.821, 352.448, 337.856, 327.955, 352.003, 362.925, 374.844, 398.36, 374.589, 362.634, 351.586, 298.866, 325.193, 351.09, 376.628, 400.992, 423.415, 443.155, 458.569, 460.931, 454.83, 438.588, 418.513, 395.884, 370.538, 343.8, 316.979, 289.732, 281.535, 267.931, 263.257, 264.676, 270.586, 268.215, 260.014, 257.738, 261.52, 273.177, 293.195, 313.851, 334.508, 355.439, 362.266, 366.987, 370.64, 365.184, 359.907, 300.335, 293.345, 293.074, 299.189, 303.366, 304.233, 296.613, 288.957, 288.596, 293.586, 298.483, 299.089, 390.05, 386.941, 385.437, 387.279, 383.889, 383.336, 384.116, 399.061, 406.209, 408.763, 408.389, 403.801, 391.393, 393.337, 394.001, 391.245, 386.345, 393.272, 396.014, 395.255, -43.5578, -41.5772, -37.9358, -32.7599, -23.9424, -11.1455, 2.25594, 18.4706, 36.3049, 54.269, 70.9094, 85.1228, 95.4525, 100.608, 102.161, 102.972, 103.075, -33.7406, -25.4526, -12.1883, 1.08912, 12.936, 36.0933, 49.2638, 62.8902, 76.6779, 87.3246, 25.3565, 25.6467, 25.89, 26.3217, 12.8531, 20.3402, 28.1123, 36.2366, 43.7942, -17.4847, -9.90742, -0.13666, 8.22175, -0.183009, -9.74384, 45.9431, 54.4197, 63.8318, 71.6887, 64.8061, 55.5913, 1.32563, 12.9732, 22.9507, 30.5807, 38.9663, 50.5948, 63.3609, 51.5559, 40.3962, 31.289, 23.2685, 13.0515, 6.00445, 23.2192, 31.0374, 39.6675, 58.4194, 39.2659, 30.5509, 22.7474, 48.2276, 70.4739, 92.776, 114.699, 134.23, 150.595, 163.231, 170.559, 171.258, 169.277, 160.607, 146.891, 128.293, 106.47, 83.71, 61.4094, 39.3851, 31.7275, 20.7954, 16.8934, 17.5625, 21.4661, 19.6684, 14.0481, 12.6155, 15.5391, 24.4622, 37.5936, 51.4509, 64.9182, 78.4037, 87.5924, 89.9475, 91.8923, 88.5644, 85.5505, 45.1289, 39.5158, 39.0762, 43.4514, 46.6693, 47.5934, 41.128, 35.5556, 35.32, 39.23, 42.5416, 42.9207, 114.045, 107.708, 104.907, 105.906, 103.407, 104.582, 108.335, 116.206, 119.126, 120.499, 120.753, 119.725, 114.269, 111.25, 111.353, 109.392, 109.104, 110.248, 111.796, 111.81, 409.636, 413.613, 417.571, 419.748, 416.883, 410.53, 401.74, 390.173, 387.583, 393.977, 404.372, 411.429, 411.503, 407.811, 403.229, 398.872, 395.971, 381.936, 372.258, 363.184, 355.854, 350.913, 348.551, 350.966, 355.614, 361.041, 368.663, 353.354, 348.343, 343.454, 339.588, 358.205, 354.162, 351.702, 353.735, 356.737, 373.987, 370.382, 368.13, 367.057, 368.254, 370.473, 363.236, 363.133, 363.406, 366.05, 363.708, 363.185, 380.023, 366.5, 360.664, 359.544, 359.331, 364.815, 375.863, 365.289, 358.362, 357.007, 358.554, 365.461, 377.391, 362.763, 361.531, 361.64, 372.762, 359.649, 358.288, 360.083, 1.34125, 0.206352, 0.0522077, -0.0586611, 360.509, 349.784, -32.2233, -0.260286, -6.43837, 10.9252, -2.04448, 17.6559, -12.7708, 1.26743, -5.15807, -6.66438, -12.8769, -6.0363, -4.10321, 2.59959, 1.99902, -2.93346, -6.734, -0.270284, 4.70432, 0.719411, 1.16767, -0.281758, 0.206642, -0.923896, -2.23617, 1.85518, -0.237162, -1.04358, 0.670162, -1.2944, 0.448869, 0.0800264, 0.269623, 0.504784, 0, 0, 0.9278, 0.2419, 0.3126, 0.01867, 0, 0.9114, 0.9212, 1.27, 0.06896, 0.5999, 0, 0, 0.6682, 0.287, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
3, 0.1, 0.986983, 1, 0.0563253, -0.0866537, -0.994645, -0.188824, -0.0150497, -0.981896, 29.5422, 81.2092, 373.072, 0.188682, 0.0293309, -0.0616691, 266.596, 269.465, 274.303, 280.764, 291.156, 306.358, 322.697, 343.486, 366.52, 388.408, 407.179, 422.931, 435.508, 442.956, 446.339, 448.773, 449.889, 275.641, 285.738, 303.072, 321.246, 337.997, 371.416, 389.822, 408.038, 425.796, 438.111, 355.428, 356.339, 357.193, 358.237, 337.598, 348.295, 359.469, 370.677, 380.816, 296.472, 306.467, 319.639, 330.971, 319.552, 306.667, 382.721, 394.377, 407.253, 417.349, 408.523, 395.987, 321.428, 337.356, 351.432, 362.098, 373.748, 388.843, 403.783, 390.053, 375.867, 363.371, 352.035, 337.491, 327.625, 351.613, 362.489, 374.361, 397.867, 374.084, 362.175, 351.169, 298.823, 325.191, 351.174, 376.78, 401.126, 423.522, 443.236, 458.557, 460.838, 454.771, 438.601, 418.571, 395.938, 370.527, 343.674, 316.759, 289.423, 280.87, 267.409, 262.842, 264.256, 270.112, 267.77, 259.602, 257.371, 261.171, 272.781, 292.753, 313.344, 333.945, 354.826, 361.81, 366.495, 370.118, 364.69, 359.465, 299.935, 292.946, 292.675, 298.754, 302.964, 303.835, 296.254, 288.649, 288.298, 293.283, 298.175, 298.773, 389.606, 386.518, 385.002, 386.833, 383.47, 382.933, 383.694, 398.682, 405.793, 408.33, 407.948, 403.357, 390.961, 392.893, 393.559, 390.807, 385.93, 392.823, 395.541, 394.779, -43.8259, -41.8675, -38.2114, -32.9697, -24.0561, -11.2009, 2.16646, 18.3259, 36.0706, 53.9151, 70.5171, 84.6842, 95.0316, 100.26, 101.876, 102.712, 102.846, -33.9333, -25.5482, -12.3173, 0.888579, 12.6523, 35.8734, 49.06, 62.6821, 76.4752, 87.1743, 25.0743, 25.3538, 25.5843, 26.0061, 12.6208, 20.0634, 27.7947, 35.8944, 43.4426, -17.6272, -10.0428, -0.266079, 8.06784, -0.330597, -9.89477, 45.6122, 54.0703, 63.4729, 71.3256, 64.4473, 55.2424, 1.08686, 12.7376, 22.702, 30.3082, 38.667, 50.2673, 63.0111, 51.2071, 40.0752, 30.9974, 22.9974, 12.798, 5.7624, 22.964, 30.7572, 39.3569, 58.0827, 38.9382, 30.2515, 22.4707, 48.2731, 70.5799, 92.9616, 114.934, 134.379, 150.68, 163.26, 170.541, 171.235, 169.269, 160.645, 146.916, 128.294, 106.433, 83.5996, 61.2252, 39.1329, 31.264, 20.4385, 16.6201, 17.295, 21.1692, 19.3751, 13.7732, 12.3676, 15.3034, 24.1948, 37.3359, 51.1725, 64.6229, 78.0959, 87.3589, 89.6954, 91.6318, 88.318, 85.3371, 44.904, 39.2896, 38.8486, 43.2047, 46.446, 47.3745, 40.9093, 35.3664, 35.1352, 39.0396, 42.3531, 42.7277, 113.847, 107.53, 104.728, 105.71, 103.215, 104.366, 108.068, 115.993, 118.929, 120.307, 120.565, 119.53, 114.079, 111.062, 111.159, 109.184, 108.853, 110.027, 111.568, 111.584, 410.327, 414.243, 418.091, 420.141, 417, 410.524, 401.651, 390.153, 387.693, 394.069, 404.44, 411.365, 411.364, 407.706, 403.186, 398.812, 395.9, 382.484, 372.841, 363.809, 356.503, 351.513, 348.853, 351.322, 355.993, 361.428, 369.037, 353.876, 348.851, 343.94, 340.063, 358.588, 354.542, 352.11, 354.149, 357.165, 374.603, 371.033, 368.76, 367.678, 368.831, 371.069, 363.612, 363.489, 363.73, 366.34, 364.013, 363.5, 380.488, 366.949, 361.127, 359.968, 359.708, 365.085, 376.036, 365.489, 358.668, 357.353, 358.937, 365.855, 377.841, 363.203, 361.94, 361.998, 372.962, 359.981, 358.645, 360.461, 1.34, 0.20287, 0.0556249, -0.0587904, 360.134, 349.458, -33.2882, -0.13284, -6.41505, 10.8213, -1.69974, 17.9787, -12.4043, 0.986451, -5.3753, -7.08089, -12.9065, -6.4182, -4.53601, 2.2839, 2.19711, -2.91268, -6.74746, -0.381117, 4.73312, 0.456924, 1.15054, -0.503627, 0.0701885, -0.81464, -2.30919, 1.92614, -0.221055, -1.03225, 0.635712, -1.30429, 0.437442, 0.129869, 0.294698, 0.489955, 0, 0.02155, 1.036, 0.3879, 0.341, 0, 0.00976, 0.9852, 0.9166, 1.36, 0.06896, 0.7127, 0.02801, 0, 0.7597, 0.1669, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
4, 0.15, 0.987522, 1, 0.0766964, -0.0640488, -0.994995, -0.193872, -0.00126583, -0.981026, 29.1191, 80.6438, 371.947, 0.183299, 0.0317481, -0.0618872, 266.169, 269.063, 273.96, 280.563, 291.114, 306.451, 322.836, 343.411, 366.288, 388.082, 406.747, 422.385, 434.963, 442.46, 445.881, 448.374, 449.518, 275.098, 285.094, 302.478, 320.705, 337.539, 370.965, 389.291, 407.513, 425.321, 437.758, 354.962, 355.826, 356.627, 357.621, 336.974, 347.679, 358.906, 370.154, 380.333, 295.781, 305.846, 318.97, 330.415, 318.928, 306.09, 382.464, 394.339, 407.199, 417.336, 408.395, 395.842, 320.854, 336.747, 350.834, 361.532, 373.252, 388.407, 403.39, 389.598, 375.361, 362.788, 351.398, 336.868, 327.022, 350.997, 361.918, 373.848, 397.467, 373.602, 361.622, 350.572, 298.55, 325.058, 351.116, 376.809, 401.195, 423.534, 443.145, 458.256, 460.482, 454.465, 438.428, 418.571, 395.975, 370.548, 343.586, 316.512, 289.062, 280.58, 267.001, 262.383, 263.817, 269.697, 267.329, 259.194, 256.957, 260.719, 272.306, 292.012, 312.684, 333.367, 354.34, 361.228, 365.917, 369.556, 364.133, 358.938, 299.316, 292.45, 292.122, 298.021, 302.193, 303.115, 295.626, 288.197, 287.907, 292.775, 297.591, 298.124, 388.973, 386.044, 384.583, 386.435, 383.067, 382.579, 383.271, 398.282, 405.418, 407.969, 407.563, 402.871, 390.382, 392.386, 393.089, 390.335, 385.504, 392.401, 395.125, 394.342, -44.1497, -42.1578, -38.4583, -33.0942, -24.0451, -11.0949, 2.26943, 18.1945, 35.7794, 53.5308, 70.0527, 84.1152, 94.45, 99.7239, 101.357, 102.263, 102.451, -34.3373, -26.012, -12.7374, 0.501881, 12.3012, 35.4879, 48.5845, 62.1807, 75.9474, 86.6783, 24.675, 24.9038, 25.0779, 25.4454, 12.1218, 19.5398, 27.2716, 35.3677, 42.9151, -18.1212, -10.4893, -0.758876, 7.64394, -0.789646, -10.3057, 45.3123, 53.9278, 63.2958, 71.1516, 64.2014, 55.0102, 0.647946, 12.2487, 22.1888, 29.7907, 38.1782, 49.774, 62.4923, 50.7031, 39.5875, 30.4787, 22.4626, 12.3014, 5.28813, 22.433, 30.233, 38.8502, 57.5795, 38.4724, 29.7586, 21.9689, 48.0197, 70.3974, 92.8175, 114.807, 134.181, 150.287, 162.546, 169.625, 170.425, 168.626, 160.241, 146.706, 128.145, 106.31, 83.4049, 60.95, 38.8091, 31.0321, 20.1211, 16.271, 16.9571, 20.8286, 19.0295, 13.4584, 12.0485, 14.9408, 23.7796, 36.7077, 50.5251, 63.9272, 77.3348, 86.5731, 88.8906, 90.8143, 87.5373, 84.6014, 44.3811, 38.8702, 38.3882, 42.5853, 45.8013, 46.7624, 40.3518, 34.9635, 34.775, 38.5775, 41.8281, 42.1586, 113.002, 106.818, 104.043, 105.036, 102.569, 103.743, 107.368, 115.311, 118.288, 119.648, 119.876, 118.776, 113.253, 110.285, 110.414, 108.464, 108.15, 109.385, 110.91, 110.911, 410.076, 413.821, 417.66, 419.587, 416.207, 409.425, 400.073, 388.592, 386.484, 393.133, 403.777, 410.778, 410.785, 407.168, 402.589, 398.301, 395.506, 382.361, 372.604, 363.475, 355.981, 350.686, 348.159, 350.581, 355.264, 360.552, 368.037, 352.878, 347.566, 342.343, 338.178, 357.068, 352.972, 350.482, 352.593, 355.653, 374.105, 370.545, 368.253, 366.979, 368.217, 370.453, 362.707, 362.716, 362.94, 365.494, 363.149, 362.664, 379.271, 365.705, 359.805, 358.645, 358.465, 363.808, 374.7, 364.259, 357.543, 356.16, 357.705, 364.633, 376.551, 361.859, 360.619, 360.741, 371.641, 358.87, 357.486, 359.301, 1.34348, 0.197925, 0.0575462, -0.0590036, 359.688, 349.052, -31.3779, 0.0595633, -5.48562, 11.7223, -1.36296, 18.509, -12.1899, 1.27948, -5.27637, -7.71824, -12.1918, -7.13867, -3.67327, 1.86272, 1.22745, -3.52035, -6.98196, 0.0340596, 4.24178, 0.317146, 1.32896, -0.52441, 0.16469, -0.905598, -2.25153, 1.80516, -0.282938, -1.03613, 0.646952, -1.31345, 0.618462, 0.157371, 0.385163, 0.5545, 0.03097, 0.08898, 1.047, 0.3095, 0.4275, 0, 0.07048, 0.9631, 0.9831, 1.404, 0.1058, 0.7704, 0.02801, 0, 0.8933, 0.2437, 0.0873, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
5, 0.2, 0.987924, 1, 0.083448, -0.0390767, -0.995746, -0.180432, -0.0183972, -0.983415, 28.8622, 81.2659, 374.897, 0.184558, 0.0410993, -0.0610567, 266.094, 268.884, 273.617, 280.229, 290.936, 306.444, 322.436, 342.677, 365.484, 387.462, 406.378, 422.174, 434.657, 442.106, 445.415, 447.855, 449.187, 275.64, 285.425, 302.46, 320.455, 337.008, 370.598, 388.955, 407.039, 424.705, 436.916, 354.469, 355.173, 355.831, 356.702, 336.109, 346.758, 357.971, 369.387, 379.677, 296.091, 306.077, 318.736, 329.741, 318.559, 306.226, 381.917, 393.558, 406.022, 415.894, 407.007, 394.885, 320.084, 335.858, 349.885, 360.566, 372.288, 387.511, 402.68, 388.521, 374.06, 361.477, 350.13, 335.747, 326.171, 350, 360.918, 372.842, 396.796, 372.49, 360.489, 349.464, 298.257, 324.861, 351.095, 376.917, 401.419, 423.75, 443.246, 458.345, 460.656, 454.602, 438.451, 418.439, 395.827, 370.467, 343.602, 316.593, 289.259, 280.338, 266.646, 261.89, 263.334, 269.218, 266.919, 258.775, 256.577, 260.353, 271.963, 292.278, 312.698, 333.143, 353.907, 360.64, 365.466, 369.256, 363.776, 358.469, 299.939, 293.67, 293.288, 298.366, 302.581, 303.472, 295.971, 289.473, 289.245, 293.66, 298.166, 298.601, 388.412, 385.564, 384.396, 386.266, 383.021, 382.38, 383.013, 397.983, 404.994, 407.481, 407.011, 402.261, 389.848, 392.114, 392.872, 390.171, 385.218, 392.256, 394.945, 394.17, -44.5005, -42.6006, -39.0397, -33.6387, -24.3557, -11.1673, 1.96147, 17.7431, 35.3906, 53.3319, 70.001, 84.1112, 94.2458, 99.3845, 100.914, 101.815, 102.244, -34.1604, -25.9772, -12.8588, 0.326836, 12.047, 35.5108, 48.7231, 62.267, 75.9973, 86.585, 24.5408, 24.6909, 24.8068, 25.1323, 11.6193, 19.08, 26.8811, 35.1615, 42.8423, -18.0166, -10.4004, -0.938542, 7.20569, -1.06915, -10.2801, 45.2235, 53.7204, 62.8281, 70.4594, 63.5684, 54.659, 0.0643797, 11.7115, 21.7155, 29.3725, 37.8324, 49.5441, 62.4688, 50.3381, 39.0004, 29.8035, 21.7493, 11.5894, 4.6907, 21.909, 29.7775, 38.4578, 57.5647, 38.0133, 29.2128, 21.3689, 48.0924, 70.724, 93.5065, 115.806, 135.269, 151.368, 163.629, 170.84, 171.689, 169.653, 160.825, 146.893, 128.086, 106.19, 83.363, 60.9936, 38.9855, 31.063, 20.0198, 16.0479, 16.7688, 20.6951, 18.8921, 13.2662, 11.8593, 14.7726, 23.6707, 37.2198, 51.0326, 64.4865, 77.9995, 87.0168, 89.4642, 91.5044, 88.1227, 85.0485, 45.1661, 40.0903, 39.5702, 43.1759, 46.4366, 47.3732, 40.8806, 36.1309, 35.967, 39.4272, 42.4972, 42.7729, 113.607, 107.504, 104.924, 105.907, 103.482, 104.488, 108.053, 116.06, 119.03, 120.344, 120.558, 119.422, 113.894, 111.088, 111.25, 109.292, 108.852, 110.265, 111.793, 111.811, 412.761, 416.704, 420.84, 422.908, 418.998, 411.886, 402.539, 391.215, 389.043, 395.275, 405.202, 411.607, 410.989, 406.96, 402.322, 398.168, 395.722, 385.033, 375.663, 366.564, 359.327, 354.149, 350.912, 353.297, 357.694, 362.912, 370.287, 355.981, 350.989, 346.168, 342.382, 360.646, 356.528, 353.965, 355.976, 358.948, 376.769, 373.487, 371.285, 369.87, 371.01, 373.183, 365.193, 365.157, 365.187, 367.38, 365.308, 364.952, 382.743, 369.267, 363.318, 362.035, 361.771, 366.934, 377.774, 367.317, 360.712, 359.277, 360.929, 367.993, 380.032, 365.148, 363.868, 363.893, 374.788, 362.104, 360.749, 362.623, 1.33372, 0.197755, 0.0721992, -0.0588811, 359.059, 349.004, -37.2635, 1.40645, -6.17335, 9.16182, -1.08797, 18.0132, -12.9176, -0.118235, -6.12506, -7.40572, -13.7648, -6.72585, -4.79661, 1.62329, 1.72593, -2.60338, -8.48675, -0.544001, 3.76403, 0.0704946, 1.04907, -0.71311, 1.17531, -1.33014, -2.17303, 2.48937, -0.673495, -1.17549, 0.714069, -1.11484, 0.326893, 0.058107, 0.333468, 0.544975, 0.3754, 0.3821, 0.8833, 0.4726, 0.4538, 0, 0.07048, 1.004, 0.9697, 1.487, 0.03689, 0.8745, 0.02801, 0, 0.9808, 0.2638, 0.7578, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1
